,COMMERCIAL_TEAM,COMMERCIAL_COUNTRY_NAME,PERIOD,Commercial_SUBREGION_DESC,COMMERCIAL_DISTRICT_DESCRIPTION,NET_QTY,COMMERCIAL_DISTRICT,REGION_DESCRIPTION,COMMERCIAL_SALES_TERRITORY_CODE,CROP,SALES_TC_FXACT,COMMERCIAL_AREA_DESCRIPTION,COMMERCIAL_AREA_CODE,COMMERCIAL_TEAM_DESCRIPTION,SURCHARGE,GROSS_SALES,MATERIAL_NBR,REGION_CODE,COMPANY_CODE,BASE_SALES,DISCOUNT
2463,CT52,France,2020.12,NW OPEN FIELD,CD-France-Openf,218.9669683335944,CD-FR-OPEN,EMEA,670.0,LETTUCE,20602.505494259894,NORTH EUROPE,CAW2,NW OPEN FIELD,4097.049257817225,24663.51019661101,12957275.0,1,3354.0,20566.46093879378,4061.0047023511133
2464,CT52,France,2022.01,NW OPEN FIELD,CD-France-Openf,240.0154554112638,CD-FR-OPEN,EMEA,670.0,LETTUCE,12992.860274659384,NORTH EUROPE,CAW2,NW OPEN FIELD,1762.4457450758894,14836.163606061587,12598360.0,1,3354.0,13073.717860985698,1843.303331402203
2465,CT52,France,2022.02,NW OPEN FIELD,CD-France-Openf,87.2408473123653,CD-FR-OPEN,EMEA,670.0,LETTUCE,17713.13122113725,NORTH EUROPE,CAW2,NW OPEN FIELD,2444.7653274152117,20836.77011190327,12957275.0,1,3354.0,18392.00478448806,3123.638890766023
2466,CT52,Germany,2021.02,NW OPEN FIELD,CD-Germany-Openf,483.0445186459266,CD-DE-OPEN,EMEA,671.0,LETTUCE,10161.107552118425,NORTH EUROPE,CAW2,NW OPEN FIELD,1265.3674026735396,12060.181521539453,12598360.0,1,3605.0,10794.814118865914,1899.0739694210288
2467,CT52,Germany,2020.02,NW OPEN FIELD,CD-Germany-Openf,134.478671424956,CD-DE-OPEN,EMEA,671.0,LETTUCE,21309.106819260258,NORTH EUROPE,CAW2,NW OPEN FIELD,1737.803898266633,24204.17239894979,12598360.0,1,3385.0,22466.36850068316,2895.0655796895335
2468,CT52,Sweden,2020.1,NW OPEN FIELD,CD-Sweden-Openf,570.8365219671855,CD-SE-OPEN,EMEA,672.0,LETTUCE,11460.121263384619,NORTH EUROPE,CAW2,NW OPEN FIELD,2545.590394448816,14693.690652312333,12598360.0,1,3605.0,12148.100257863516,3233.569388927713
2469,CT5,Spain,2022.06,IBERICA,CD-Spain,911.1890404633881,CD-ES,EMEA,649.0,LETTUCE,17665.05654711733,SOUTH EUROPE,CAW1,IBERICA,2545.471683691086,21038.820672090573,12598360.0,1,3781.0,18493.348988399488,3373.7641249732455
2470,CT52,Germany,2021.12,NW OPEN FIELD,CD-Germany-Openf,129.6145546825671,CD-DE-OPEN,EMEA,671.0,LETTUCE,26863.046954783014,NORTH EUROPE,CAW2,NW OPEN FIELD,4115.959609032098,28762.337961381152,12598360.0,1,3605.0,24646.378352349053,1899.2910065981387
2471,CT52,Germany,2021.05,NW OPEN FIELD,CD-Germany-Openf,1748.246646242897,CD-DE-OPEN,EMEA,671.0,LETTUCE,29713.211710978485,NORTH EUROPE,CAW2,NW OPEN FIELD,5010.301741332275,33251.98561404885,12298160.0,1,3385.0,28241.68387271657,3538.7739030703638
2472,CT52,Germany,2022.02,NW OPEN FIELD,CD-Germany-Openf,2036.527743294255,CD-DE-OPEN,EMEA,671.0,LETTUCE,15011.105238815166,NORTH EUROPE,CAW2,NW OPEN FIELD,2458.9085660895316,17052.680225481978,12298160.0,1,3385.0,14593.771659392447,2041.5749866668127
2473,CT7,Italy,2022.01,ITALY,CD-Italy,886.7921590603751,CD-IT,EMEA,602.0,LETTUCE,12718.474929554117,SOUTH EUROPE,CAW1,ITALY,1993.336465784705,15932.487601910281,10833921.0,1,3515.0,13939.151136125576,3214.012672356165
2474,CT7,Italy,2021.03,ITALY,CD-Italy,1063.059543082884,CD-IT,EMEA,602.0,LETTUCE,29431.518032929318,SOUTH EUROPE,CAW1,ITALY,4561.898268595807,32778.73679439208,10833921.0,1,3515.0,28216.838525796276,3347.2187614627665
2475,CT7,Italy,2021.03,ITALY,CD-Italy,410.8482638956034,CD-IT,EMEA,602.0,LETTUCE,13934.68123085184,SOUTH EUROPE,CAW1,ITALY,1821.9572330421474,16159.014273594657,10833921.0,1,3515.0,14337.05704055251,2224.333042742817
2476,CT7,Italy,2020.06,ITALY,CD-Italy,396.8550288747553,CD-IT,EMEA,602.0,LETTUCE,28292.955544747143,SOUTH EUROPE,CAW1,ITALY,4764.28164554238,32414.574250517268,10833921.0,1,3515.0,27650.292604974886,4121.618705770124
2477,CT7,Italy,2020.1,ITALY,CD-Italy,554.9092509696104,CD-IT,EMEA,602.0,LETTUCE,25036.780455245924,SOUTH EUROPE,CAW1,ITALY,4175.843473991687,30542.445999934178,10819385.0,1,3515.0,26366.602525942493,5505.665544688254
2478,CT7,Italy,2020.08,ITALY,CD-Italy,295.4896568616529,CD-IT,EMEA,602.0,LETTUCE,16561.49637860875,SOUTH EUROPE,CAW1,ITALY,2360.7188158519384,18821.218076830733,10819385.0,1,3515.0,16460.499260978795,2259.7216982219834
2479,CT7,Italy,2020.01,ITALY,CD-Italy,1034.652220249451,CD-IT,EMEA,602.0,LETTUCE,15941.421587127063,SOUTH EUROPE,CAW1,ITALY,2635.231634736446,19135.771509869508,10819385.0,1,3515.0,16500.53987513306,3194.3499227424454
2480,CT7,Italy,2020.07,ITALY,CD-Italy,1125.881199854087,CD-IT,EMEA,602.0,LETTUCE,21015.566394276644,SOUTH EUROPE,CAW1,ITALY,4246.811457833804,24695.064036512198,10819385.0,1,3515.0,20448.252578678395,3679.4976422355526
2481,CT7,Italy,2021.02,ITALY,CD-Italy,153.0683438534222,CD-IT,EMEA,602.0,LETTUCE,19711.3119575815,SOUTH EUROPE,CAW1,ITALY,2061.2086889220004,22389.01050320723,10819385.0,1,3515.0,20327.80181428523,2677.698545625732
2482,CT7,Italy,2020.1,ITALY,CD-Italy,59.1142647477256,CD-IT,EMEA,602.0,LETTUCE,19006.35246534478,SOUTH EUROPE,CAW1,ITALY,2885.2645430589764,21605.18252341372,10819385.0,1,3515.0,18719.917980354745,2598.8300580689443
2483,CT7,Italy,2020.09,ITALY,CD-Italy,776.7088019409259,CD-IT,EMEA,602.0,LETTUCE,17720.38406533459,SOUTH EUROPE,CAW1,ITALY,3725.5809981568623,24647.896708917247,10819385.0,1,3515.0,20922.315710760384,6927.512643582655
2484,CT7,Italy,2020.08,ITALY,CD-Italy,825.4471983487656,CD-IT,EMEA,602.0,LETTUCE,23048.810610003835,SOUTH EUROPE,CAW1,ITALY,3234.180874823005,26461.574724867496,10819385.0,1,3515.0,23227.393850044493,3412.76411486366
2485,CT7,Italy,2021.08,ITALY,CD-Italy,92.60503811667786,CD-IT,EMEA,602.0,LETTUCE,13489.20026603676,SOUTH EUROPE,CAW1,ITALY,1922.5616249188777,16466.027792078967,10819385.0,1,3515.0,14543.466167160088,2976.8275260422074
2486,CT7,Italy,2022.09,ITALY,CD-Italy,421.3778852936701,CD-IT,EMEA,602.0,SPINACH,14960.212975876464,SOUTH EUROPE,CAW1,ITALY,2106.9910717431917,16803.938388669827,11777704.0,1,3515.0,14696.947316926637,1843.7254127933634
2487,CT7,Italy,2020.07,ITALY,CD-Italy,1317.550322120806,CD-IT,EMEA,602.0,SPINACH,28237.774866033636,SOUTH EUROPE,CAW1,ITALY,3447.588618987718,33387.579898902746,11777704.0,1,3515.0,29939.991279915026,5149.805032869109
2488,CT50,Germany,2022.08,EMEA PROCESSING,CD-Germany-Proc,671.3937334889163,CD-DE-PROC,EMEA,658.0,SPINACH,12175.71521410246,NORTH EUROPE,CAW2,EMEA PROCESSING,2594.4611066570747,14977.933976964525,10763343.0,1,3385.0,12383.47287030745,2802.2187628620654
2489,CT50,France,2021.1,EMEA PROCESSING,CD-France-Proc,1136.261129306787,CD-FR-PROC,EMEA,657.0,SPINACH,22319.068957293013,NORTH EUROPE,CAW2,EMEA PROCESSING,2603.8980007891932,28488.665735372204,11777704.0,1,3354.0,25884.76773458301,6169.596778079192
2490,CT50,France,2020.09,EMEA PROCESSING,CD-France-Proc,340.7512352069833,CD-FR-PROC,EMEA,657.0,SPINACH,21625.220941620188,NORTH EUROPE,CAW2,EMEA PROCESSING,2979.815858462064,26217.16986533813,10763343.0,1,3155.0,23237.354006876067,4591.948923717943
2491,CT50,France,2020.1,EMEA PROCESSING,CD-France-Proc,1596.258529088033,CD-FR-PROC,EMEA,657.0,SPINACH,14471.88857126313,NORTH EUROPE,CAW2,EMEA PROCESSING,1958.664258129852,17611.93354428745,10763343.0,1,3354.0,15653.2692861576,3140.04497302432
2492,CT50,France,2021.09,EMEA PROCESSING,CD-France-Proc,1823.374557267515,CD-FR-PROC,EMEA,657.0,SPINACH,19781.73071443927,NORTH EUROPE,CAW2,EMEA PROCESSING,3418.08194709851,25204.659371458623,11777704.0,1,3155.0,21786.57742436011,5422.928657019356
2493,CT50,Italy,2021.08,EMEA PROCESSING,CD-Italy-Proc,71.71867159441854,CD-IT-PROC,EMEA,660.0,SPINACH,19607.442387506464,NORTH EUROPE,CAW2,EMEA PROCESSING,3517.7405458111493,24806.00057896772,11206110.0,1,3515.0,21288.26003315657,5198.558191461257
2494,CT50,Italy,2022.08,EMEA PROCESSING,CD-Italy-Proc,507.1753689817023,CD-IT-PROC,EMEA,660.0,SPINACH,16279.85783750736,NORTH EUROPE,CAW2,EMEA PROCESSING,2162.4512096513567,19220.541734277253,11206110.0,1,3515.0,17058.090524625895,2940.6838967698936
2495,CT56,Greece,2020.08,CENTRAL EUROPE & BALKANS,CD-Greece,56.1906444597987,CD-GR,EMEA,634.0,SPINACH,18560.453161022615,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,2728.7274283464153,21040.046616739608,10904130.0,1,3605.0,18311.319188393194,2479.5934557169935
2496,CT7,Italy,2021.07,ITALY,CD-Italy,292.7545136690264,CD-IT,EMEA,602.0,SPINACH,27252.993996050245,SOUTH EUROPE,CAW1,ITALY,4317.334939987188,31228.67158869213,11990221.0,1,3515.0,26911.336648704942,3975.677592641884
2497,CT7,Italy,2022.1,ITALY,CD-Italy,1502.694981112133,CD-IT,EMEA,602.0,SPINACH,26451.12087211806,SOUTH EUROPE,CAW1,ITALY,4157.298372747983,29970.599983668795,10762592.0,1,3515.0,25813.30161092081,3519.479111550738
2498,CT7,Italy,2022.1,ITALY,CD-Italy,876.5705516212334,CD-IT,EMEA,602.0,SPINACH,22131.97499634107,SOUTH EUROPE,CAW1,ITALY,3965.402020610559,25456.82185454969,10762592.0,1,3515.0,21491.41983393913,3324.84685820862
2499,CT7,Italy,2021.1,ITALY,CD-Italy,1088.177020377216,CD-IT,EMEA,602.0,SPINACH,26947.56903411119,SOUTH EUROPE,CAW1,ITALY,5675.347065780229,32565.83420050216,11990221.0,1,3515.0,26890.48713472193,5618.2651663909655
2500,CT7,Italy,2021.02,ITALY,CD-Italy,252.5100273420934,CD-IT,EMEA,602.0,SPINACH,24375.833474231214,SOUTH EUROPE,CAW1,ITALY,3334.928125766447,27636.50003923545,11990221.0,1,3515.0,24301.571913469,3260.666565004236
2501,CT7,Italy,2021.1,ITALY,CD-Italy,100.4946220365522,CD-IT,EMEA,602.0,SPINACH,10179.016017847722,SOUTH EUROPE,CAW1,ITALY,1352.1317454028676,12636.762228721665,11990221.0,1,3515.0,11284.630483318797,2457.7462108739433
2502,CT7,Italy,2020.11,ITALY,CD-Italy,610.8814226144989,CD-IT,EMEA,602.0,SPINACH,15889.737178906336,SOUTH EUROPE,CAW1,ITALY,2840.877078920244,18675.84634121629,11990221.0,1,3515.0,15834.969262296047,2786.1091623099533
2503,CT7,Italy,2020.01,ITALY,CD-Italy,11.79429254484648,CD-IT,EMEA,602.0,SPINACH,14558.042659387927,SOUTH EUROPE,CAW1,ITALY,2714.784052923161,19561.53821394983,11990221.0,1,3515.0,16846.754161026667,5003.495554561902
2504,CT7,Italy,2021.11,ITALY,CD-Italy,1280.685427427703,CD-IT,EMEA,602.0,SPINACH,15567.326353031916,SOUTH EUROPE,CAW1,ITALY,2927.961173612165,19329.25964937716,11990221.0,1,3515.0,16401.298475764994,3761.9332963452443
2505,CT7,Italy,2022.05,ITALY,CD-Italy,60.03404479035575,CD-IT,EMEA,602.0,SPINACH,27543.49571765525,SOUTH EUROPE,CAW1,ITALY,3636.088150243634,32568.721154461688,11990221.0,1,3515.0,28932.633004218053,5025.225436806439
2506,CT7,Italy,2021.07,ITALY,CD-Italy,869.6243026777781,CD-IT,EMEA,602.0,SPINACH,21912.534653875755,SOUTH EUROPE,CAW1,ITALY,3270.974115613771,26856.795857707082,11990221.0,1,3515.0,23585.82174209331,4944.261203831326
2507,CT7,Italy,2021.1,ITALY,CD-Italy,999.6845905416232,CD-IT,EMEA,602.0,SPINACH,13861.301475418208,SOUTH EUROPE,CAW1,ITALY,1872.2698511679193,15379.725559995848,11990221.0,1,3515.0,13507.455708827929,1518.4240845776396
2508,CT56,Serbia,2020.11,CENTRAL EUROPE & BALKANS,CD-Serbia,1902.573908664205,CD-RS,EMEA,634.0,SPINACH,17716.07057517136,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,2296.604487453745,21600.53159601335,10762592.0,1,3605.0,19303.927108559605,3884.4610208419854
2509,CT7,Italy,2021.09,ITALY,CD-Italy,166.7644605905466,CD-IT,EMEA,602.0,SPINACH,19731.397040340184,SOUTH EUROPE,CAW1,ITALY,3425.680172494312,23223.1402623996,11990221.0,1,3515.0,19797.46008990529,3491.743222059417
2510,CT7,Italy,2020.09,ITALY,CD-Italy,866.458980778636,CD-IT,EMEA,602.0,SPINACH,15370.552039678121,SOUTH EUROPE,CAW1,ITALY,2454.2080835147312,17647.59581295169,11990221.0,1,3515.0,15193.38772943696,2277.043773273571
2511,CT7,Italy,2020.1,ITALY,CD-Italy,808.7176773700885,CD-IT,EMEA,602.0,SPINACH,15407.535508614874,SOUTH EUROPE,CAW1,ITALY,2627.650602951295,17722.904655014034,11990221.0,1,3515.0,15095.254052062739,2315.3691463991604
2512,CT7,Italy,2022.08,ITALY,CD-Italy,481.3383060916408,CD-IT,EMEA,602.0,SPINACH,23094.97562499245,SOUTH EUROPE,CAW1,ITALY,2528.0062132018206,26264.07691117649,10762592.0,1,3515.0,23736.07069797467,3169.10128618404
2513,CT7,Italy,2022.11,ITALY,CD-Italy,1802.410654622994,CD-IT,EMEA,602.0,SPINACH,21983.237147402197,SOUTH EUROPE,CAW1,ITALY,3004.4503472918996,23699.442126681566,10762592.0,1,3515.0,20694.991779389667,1716.2049792793712
2514,CT7,Italy,2022.09,ITALY,CD-Italy,1089.003300328147,CD-IT,EMEA,602.0,SPINACH,27688.508171113914,SOUTH EUROPE,CAW1,ITALY,4785.689508392595,32797.827120940245,10762592.0,1,3515.0,28012.13761254765,5109.318949826333
2515,CT7,Italy,2021.09,ITALY,CD-Italy,200.5058306090895,CD-IT,EMEA,602.0,SPINACH,10498.185275968237,SOUTH EUROPE,CAW1,ITALY,1186.8723684307365,11709.909066458602,11990221.0,1,3515.0,10523.036698027865,1211.7237904903645
2516,CT7,Italy,2021.08,ITALY,CD-Italy,1339.649743645817,CD-IT,EMEA,602.0,SPINACH,17947.15522036008,SOUTH EUROPE,CAW1,ITALY,2650.3062315549264,22719.72735089834,11990221.0,1,3515.0,20069.421119343417,4772.57213053826
2517,CT7,Italy,2022.1,ITALY,CD-Italy,860.0454714423738,CD-IT,EMEA,602.0,SPINACH,24522.91923920152,SOUTH EUROPE,CAW1,ITALY,4476.746727542602,30288.7742541545,10762592.0,1,3515.0,25812.0275266119,5765.855014952979
2518,CT7,Italy,2021.09,ITALY,CD-Italy,113.3008402821739,CD-IT,EMEA,602.0,SPINACH,13341.77877812921,SOUTH EUROPE,CAW1,ITALY,2238.994255548117,15275.63562695728,11990221.0,1,3515.0,13036.641371409163,1933.8568488280714
2519,CT7,Italy,2022.07,ITALY,CD-Italy,1818.798889223386,CD-IT,EMEA,602.0,SPINACH,19147.238587548443,SOUTH EUROPE,CAW1,ITALY,3928.4263172527044,26062.922876515608,10762592.0,1,3515.0,22134.4965592629,6915.684288967165
2520,CT7,Italy,2020.02,ITALY,CD-Italy,1216.511159718362,CD-IT,EMEA,602.0,SPINACH,18033.130617455703,SOUTH EUROPE,CAW1,ITALY,2276.99626175621,21095.935665898574,11990221.0,1,3515.0,18818.939404142366,3062.805048442873
2521,CT7,Italy,2020.02,ITALY,CD-Italy,410.5606475935009,CD-IT,EMEA,602.0,SPINACH,11876.709299268121,SOUTH EUROPE,CAW1,ITALY,1992.0398570496614,15054.022170573973,11990221.0,1,3515.0,13061.982313524311,3177.3128713058513
2522,CT7,Italy,2022.09,ITALY,CD-Italy,745.1700931926825,CD-IT,EMEA,602.0,SPINACH,16002.23630353394,SOUTH EUROPE,CAW1,ITALY,1314.4810813354,18790.194475236152,10762592.0,1,3515.0,17475.71339390075,2787.9581717022115
2523,CT52,Poland,2020.02,NW OPEN FIELD,CD-Poland-Open Field,835.4102533639898,CD-PL-OPEN,EMEA,687.0,SPINACH,15086.586041548067,NORTH EUROPE,CAW2,NW OPEN FIELD,3131.706409812225,19160.558284404487,11990221.0,1,3655.0,16028.851874592263,4073.9722428564205
2524,CT7,Italy,2021.09,ITALY,CD-Italy,341.4674717158442,CD-IT,EMEA,602.0,SPINACH,22986.463942640243,SOUTH EUROPE,CAW1,ITALY,2176.4326329852925,26356.618503681722,12540830.0,1,3515.0,24180.18587069643,3370.1545610414805
2525,CT7,Italy,2021.08,ITALY,CD-Italy,772.1148053482259,CD-IT,EMEA,602.0,SPINACH,18618.851297071382,SOUTH EUROPE,CAW1,ITALY,3011.4631762404597,22839.336120927044,12540830.0,1,3515.0,19827.872944686584,4220.484823855663
2526,CT7,Italy,2022.03,ITALY,CD-Italy,753.2809899167286,CD-IT,EMEA,602.0,SPINACH,23050.42407934048,SOUTH EUROPE,CAW1,ITALY,4463.039053157032,27971.114262532734,12540830.0,1,3515.0,23508.075209375704,4920.690183192256
2527,CT7,Italy,2022.08,ITALY,CD-Italy,29.88528964886382,CD-IT,EMEA,602.0,SPINACH,25629.58207889497,SOUTH EUROPE,CAW1,ITALY,3458.841765174287,27962.43429234592,12540830.0,1,3515.0,24503.592527171633,2332.8522134509467
2528,CT7,Italy,2021.03,ITALY,CD-Italy,1759.333496137715,CD-IT,EMEA,602.0,SPINACH,22087.086305204335,SOUTH EUROPE,CAW1,ITALY,3834.2246400549243,26244.604571829692,12540830.0,1,3515.0,22410.37993177477,4157.518266625357
2529,CT7,Italy,2021.08,ITALY,CD-Italy,1665.601984013915,CD-IT,EMEA,602.0,SPINACH,26983.52243548788,SOUTH EUROPE,CAW1,ITALY,3671.557545761246,30166.996147757123,12540830.0,1,3515.0,26495.438601995877,3183.4737122692427
2530,CT7,Italy,2020.07,ITALY,CD-Italy,170.9455533506799,CD-IT,EMEA,602.0,SPINACH,20767.811169664077,SOUTH EUROPE,CAW1,ITALY,3205.0071858062606,25162.989385547873,12540830.0,1,3515.0,21957.98219974161,4395.178215883798
2531,CT7,Italy,2021.05,ITALY,CD-Italy,610.0287403896859,CD-IT,EMEA,602.0,SPINACH,12317.841578089141,SOUTH EUROPE,CAW1,ITALY,2179.1610192637186,14715.929370897378,12540830.0,1,3515.0,12536.76835163366,2398.087792808238
2532,CT7,Italy,2021.03,ITALY,CD-Italy,486.8107133523088,CD-IT,EMEA,602.0,SPINACH,29543.364868094395,SOUTH EUROPE,CAW1,ITALY,5989.267715257911,34048.25324340662,12540830.0,1,3515.0,28058.98552814871,4504.888375312227
2533,CT7,Italy,2021.07,ITALY,CD-Italy,1920.055105142322,CD-IT,EMEA,602.0,SPINACH,17000.870882132192,SOUTH EUROPE,CAW1,ITALY,2659.7520459929688,20800.502824596177,12540830.0,1,3515.0,18140.750778603207,3799.6319424639846
2534,CT7,Italy,2022.07,ITALY,CD-Italy,2127.170805611007,CD-IT,EMEA,602.0,SPINACH,24726.969417869583,SOUTH EUROPE,CAW1,ITALY,2477.8033665663484,29428.956201215384,12540830.0,1,3515.0,26951.152834649034,4701.9867833458
2535,CT7,Italy,2020.06,ITALY,CD-Italy,2265.089489232397,CD-IT,EMEA,602.0,SPINACH,20212.387968663712,SOUTH EUROPE,CAW1,ITALY,3645.23949666839,23125.011968268755,12540830.0,1,3515.0,19479.772471600365,2912.6239996050426
2536,CT7,Italy,2021.09,ITALY,CD-Italy,914.5419999566341,CD-IT,EMEA,602.0,SPINACH,9914.733744028006,SOUTH EUROPE,CAW1,ITALY,1594.3070197563904,11670.078818072418,12540830.0,1,3515.0,10075.771798316027,1755.3450740444123
2537,CT7,Italy,2020.03,ITALY,CD-Italy,1157.51706437472,CD-IT,EMEA,602.0,SPINACH,17911.680161559565,SOUTH EUROPE,CAW1,ITALY,3025.875349442078,19503.482328740112,12540830.0,1,3515.0,16477.606979298034,1591.8021671805477
2538,CT50,Germany,2022.02,EMEA PROCESSING,CD-Germany-Proc,787.2807206956513,CD-DE-PROC,EMEA,658.0,SPINACH,19666.769163858437,NORTH EUROPE,CAW2,EMEA PROCESSING,3212.6972191140912,22981.87452758649,12540830.0,1,3605.0,19769.177308472397,3315.1053637280543
2539,CT50,Germany,2020.02,EMEA PROCESSING,CD-Germany-Proc,122.019386279948,CD-DE-PROC,EMEA,658.0,SPINACH,16421.129475370566,NORTH EUROPE,CAW2,EMEA PROCESSING,1538.7796991661826,19119.457224304875,12540830.0,1,3605.0,17580.677525138693,2698.3277489343086
2540,CT50,Germany,2020.02,EMEA PROCESSING,CD-Germany-Proc,2195.90178630837,CD-DE-PROC,EMEA,658.0,SPINACH,26183.02744211895,NORTH EUROPE,CAW2,EMEA PROCESSING,3460.634846026187,30680.907608242756,12540830.0,1,3385.0,27220.27276221657,4497.880166123808
2541,CT50,Germany,2022.03,EMEA PROCESSING,CD-Germany-Proc,1593.813502929911,CD-DE-PROC,EMEA,658.0,SPINACH,25967.36708525751,NORTH EUROPE,CAW2,EMEA PROCESSING,3459.215299732083,32847.68807384218,12540830.0,1,3605.0,29388.472774110098,6880.320988584673
2542,CT50,Germany,2021.02,EMEA PROCESSING,CD-Germany-Proc,316.799702680797,CD-DE-PROC,EMEA,658.0,SPINACH,16283.246851452044,NORTH EUROPE,CAW2,EMEA PROCESSING,3150.927557806686,19929.500959285582,12540830.0,1,3385.0,16778.573401478898,3646.2541078335375
2543,CT50,Germany,2020.11,EMEA PROCESSING,CD-Germany-Proc,575.4379884471049,CD-DE-PROC,EMEA,658.0,SPINACH,23741.64515757038,NORTH EUROPE,CAW2,EMEA PROCESSING,4229.705835154172,27474.694756267265,12540830.0,1,3605.0,23244.988921113094,3733.049598696885
2544,CT50,Germany,2020.03,EMEA PROCESSING,CD-Germany-Proc,63.15547861564323,CD-DE-PROC,EMEA,658.0,SPINACH,13937.553987133622,NORTH EUROPE,CAW2,EMEA PROCESSING,2614.0807321049883,16136.987856872465,12540830.0,1,3385.0,13522.907124767476,2199.433869738844
2545,CT50,Germany,2020.06,EMEA PROCESSING,CD-Germany-Proc,871.3555992729217,CD-DE-PROC,EMEA,658.0,SPINACH,26334.895365284436,NORTH EUROPE,CAW2,EMEA PROCESSING,4544.170422843638,30831.333118965576,12540830.0,1,3385.0,26287.162696121937,4496.437753681139
2546,CT50,France,2022.04,EMEA PROCESSING,CD-France-Proc,1937.863238549856,CD-FR-PROC,EMEA,657.0,SPINACH,21839.113929712403,NORTH EUROPE,CAW2,EMEA PROCESSING,4553.655521151127,25669.52779564216,12540830.0,1,3354.0,21115.872274491034,3830.4138659297573
2547,CT50,United Kingdom,2022.04,EMEA PROCESSING,CD-United Kingdom-Proc,2096.793812087234,CD-GB-PROC,EMEA,662.0,SPINACH,19776.749404916583,NORTH EUROPE,CAW2,EMEA PROCESSING,2922.925577679496,23901.966883447276,12540830.0,1,3939.0,20979.04130576778,4125.2174785306925
2548,CT7,Italy,2021.04,ITALY,CD-Italy,435.2052743336814,CD-IT,EMEA,602.0,SPINACH,20863.229618015208,SOUTH EUROPE,CAW1,ITALY,2615.8124517570523,24203.576544863507,12540830.0,1,3515.0,21587.764093106456,3340.3469268482995
2549,CT7,Italy,2021.02,ITALY,CD-Italy,681.8335908646935,CD-IT,EMEA,602.0,SPINACH,17980.667904608526,SOUTH EUROPE,CAW1,ITALY,2415.169832661148,19772.645931801744,12540830.0,1,3515.0,17357.476099140596,1791.9780271932175
2550,CT56,Bulgaria,2022.09,CENTRAL EUROPE & BALKANS,CD-Bulgaria,947.3019667290212,CD-BG,EMEA,634.0,SPINACH,27787.38982530387,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,4138.527472062734,32708.006256076198,12540830.0,1,3605.0,28569.478784013463,4920.616430772325
2551,CT56,Bulgaria,2022.11,CENTRAL EUROPE & BALKANS,CD-Bulgaria,132.4747608490006,CD-BG,EMEA,634.0,SPINACH,26424.310454397848,"E-EUROPE, AFRICA & IRAN",CAE1,E-EUROPE & ISRAEL,4534.519179753476,32643.13437550228,12540830.0,1,3605.0,28108.615195748804,6218.823921104431
2552,CT52,Poland,2020.02,NW OPEN FIELD,CD-Poland-Open Field,90.37149313638724,CD-PL-OPEN,EMEA,687.0,SPINACH,18953.207783553382,NORTH EUROPE,CAW2,NW OPEN FIELD,3446.138714856136,22416.59018999508,12540830.0,1,3655.0,18970.451475138943,3463.382406441699
2553,CT50,Sweden,2021.05,EMEA PROCESSING,CD-Sweden-Proc,948.691618728363,CD-SE-PROC,EMEA,661.0,SPINACH,17478.683541797815,NORTH EUROPE,CAW2,EMEA PROCESSING,2298.119834579054,20540.84312972156,12540830.0,1,3605.0,18242.723295142507,3062.159587923748
2554,CT7,Italy,2021.11,ITALY,CD-Italy,1581.056579586437,CD-IT,EMEA,602.0,SPINACH,9893.718202148748,SOUTH EUROPE,CAW1,ITALY,1913.875760477592,12638.118654494949,12728883.0,1,3515.0,10724.242894017358,2744.4004523462013
2555,CT7,Italy,2022.09,ITALY,CD-Italy,1498.699755637102,CD-IT,EMEA,602.0,SPINACH,19477.920974285036,SOUTH EUROPE,CAW1,ITALY,2550.613937404487,21723.69849008065,12728883.0,1,3515.0,19173.084552676162,2245.7775157956125
2556,CT7,Italy,2021.1,ITALY,CD-Italy,825.2851459034637,CD-IT,EMEA,602.0,SPINACH,24219.12792102241,SOUTH EUROPE,CAW1,ITALY,2989.600526398964,28323.450570149857,12728883.0,1,3515.0,25333.850043750892,4104.322649127447
2557,CT7,Italy,2020.09,ITALY,CD-Italy,1948.168347546534,CD-IT,EMEA,602.0,SPINACH,26538.71630926485,SOUTH EUROPE,CAW1,ITALY,2926.3989042600606,30048.89853526942,12728883.0,1,3515.0,27122.49963100936,3510.1822260045687
2558,CT7,Italy,2021.1,ITALY,CD-Italy,467.9301546188251,CD-IT,EMEA,602.0,SPINACH,19816.54480573621,SOUTH EUROPE,CAW1,ITALY,3907.360431390046,23121.637194823255,12728883.0,1,3515.0,19214.27676343321,3305.0923890870486
2559,CT7,Italy,2022.09,ITALY,CD-Italy,1264.718287994942,CD-IT,EMEA,602.0,SPINACH,20796.826649752224,SOUTH EUROPE,CAW1,ITALY,3465.017068314015,23887.64576776005,10782208.0,1,3515.0,20422.628699446035,3090.819118007825
2560,CT7,Italy,2022.09,ITALY,CD-Italy,714.6302871896557,CD-IT,EMEA,602.0,SPINACH,21282.703533516673,SOUTH EUROPE,CAW1,ITALY,2680.67482185003,24606.441885888606,12728883.0,1,3515.0,21925.767064038577,3323.7383523719327
